Model,Category,Task_ID,Test_Case,Original_Status,Error_Category,Reasoning
minimax_minimax-m2.7,state_machine,task_002_mas_execution_manager,test_topic_and_msg_integrity,FAILED,C3,"The generated code omits the required subscription to the ActionFeedback topic '/kcl_rosplan/action_feedback', missing critical behavioral logic from the original implementation."
minimax_minimax-m2.7,state_machine,task_002_mas_execution_manager,test_interface_params_retention,FAILED,C3,"The generated code omitted the instantiation logic for DomesticOntologyInterface with url and prefix parameters, breaking the original data flow."
minimax_minimax-m2.7,state_machine,task_002_mas_execution_manager,test_clock_api,FAILED,C3,"The code uses Time(seconds=0) instead of self.node.get_clock().now() to obtain the current time, which is a semantic/behavioral error in clock API usage."
minimax_minimax-m2.7,state_machine,task_002_mas_execution_manager,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code is missing critical elements like the ActionFeedback subscription, parameter declaration with .value, and the ontology interface url/prefix parameters, which are hard functional errors that the oracle's OVERALL_HIDDEN_ERROR_CHECK failed to catch as SUCCESS."
minimax_minimax-m2.7,state_machine,task_003_tutorial_baseline,test_service_future_logic,FAILED,C3,"The generated code calls call_async and spin_until_future_complete but never calls future.result() to retrieve the service response, missing required async result handling."
minimax_minimax-m2.7,state_machine,task_003_tutorial_baseline,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code uses SetModelStateRequest() which doesn't exist in ROS 2 (should be SetModelState.Request()), and get_logger().info() is called with multiple arguments like rospy style instead of a formatted string, both of which would crash at runtime but weren't caught by the regex-based oracle tests."
minimax_minimax-m2.7,state_machine,task_004_ros_task_manage,test_introspection_node_handle,FAILED,C3,"The generated code does not instantiate IntrospectionServer with self.node, missing the required ROS 2 API usage for introspection node injection."
minimax_minimax-m2.7,state_machine,task_004_ros_task_manage,test_ros2_handle_usage,FAILED,C3,"The generated code never invokes self.node.get_logger() anywhere for logging, failing the required ROS 2 handle usage semantic expectation."
minimax_minimax-m2.7,state_machine,task_004_ros_task_manage,test_rclpy_init_protection,FAILED,C3,"The generated code does not include the required rclpy.init() safety check (if not rclpy.ok(): rclpy.init()), which is a semantic/behavioral omission for library-safe initialization."
minimax_minimax-m2.7,state_machine,task_004_ros_task_manage,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code lacks IntrospectionServer usage with self.node, doesn't use self.node.get_logger() for logging, and has no rclpy.init() safety check, which are critical architectural issues that the oracle should have caught but apparently didn't flag as failure."
minimax_minimax-m2.7,state_machine,task_005_flexbe_behavior_engine,test_no_ros1_remnants,FAILED,B1,"The generated code retains the ROS 1 import 'from actionlib_msgs.msg import GoalStatus' instead of using the ROS 2 equivalent 'action_msgs.msg.GoalStatus', which is a legacy API not properly replaced."
minimax_minimax-m2.7,state_machine,task_005_flexbe_behavior_engine,test_placeholder_removal,FAILED,C3,"The generated code explicitly raises NotImplementedError in on_enter, causing runtime failure and violating the test requirement to remove placeholder code."
minimax_minimax-m2.7,state_machine,task_005_flexbe_behavior_engine,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code raises NotImplementedError in on_enter and imports GoalStatus from actionlib_msgs (ROS 1 package), which will crash at runtime and fail the oracle's placeholder_removal and no_ros1_remnants checks, yet the oracle status is marked SUCCESS."
minimax_minimax-m2.7,state_machine,task_006_flexbe_2,test_strict_ros2_clock_usage,FAILED,E1,"The test failed because the string 'Clock()' appears in a comment (TODO instruction), not actual code; the code itself correctly uses self.get_clock() as required."
minimax_minimax-m2.7,state_machine,task_006_flexbe_2,test_true_buffer_drain_logic,FAILED,C3,"The generated code uses an 'if' statement instead of a 'while' loop to drain the buffer, causing only one message to be processed per tick which is a semantic/behavioral error."
minimax_minimax-m2.7,state_machine,task_006_flexbe_2,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code uses 'if self._sub.has_buffered' instead of a 'while' loop to drain the buffer, and does not check 'is None' before updating joint values, which are hard logic errors that the oracle's SUCCESS status missed."
minimax_minimax-m2.7,state_machine,task_007_smacc,test_functional_preservation,FAILED,C3,"The generated code omitted the asynchronous onExit() launch logic (executeOnExit should spawn onExitThread_ via std::async calling onExit()), losing functional behavior from the original."
minimax_minimax-m2.7,state_machine,task_007_smacc,test_memory_safety_and_types,FAILED,C3,"The generated code uses [=] lambda capture with this-> without using shared_from_this, weak_ptr, or std::bind for lifetime protection, which is a semantic safety issue in ROS 2."
minimax_minimax-m2.7,state_machine,task_007_smacc,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated executeOnExit() only waits for onEntryThread_ but never launches an onExitThread_ to call onExit(), so the user-defined onExit() logic is lost; additionally, the [=] lambda captures 'this' without lifetime protection, yet the oracle tests passed since they only check for string presence of 'onExit()' and 'onExitThread_' which happen to appear elsewhere in the code."
minimax_minimax-m2.7,state_machine,task_008A_robot_statemachine_scaffold,test_parameter_lifecycle_strict,FAILED,C3,"The generated code only declares one parameter (teleoperation_idle_timeout) but the test requires at least 3 parameter declarations for topics and timeouts, indicating missing parameter handling logic."
minimax_minimax-m2.7,state_machine,task_008A_robot_statemachine_scaffold,test_ros2_service_signature_naming,FAILED,E1,"The code uses SharedPtr aliases (Request::SharedPtr, Response::SharedPtr) which are functionally equivalent to std::shared_ptr in ROS 2, but the oracle test rigidly requires the literal string 'std::shared_ptr' to appear in the code."
minimax_minimax-m2.7,state_machine,task_008A_robot_statemachine_scaffold,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code uses non-existent ROS 2 timer APIs '_teleoperation_idle_timer->stop()' and '->reset()' (ROS 2 timers have cancel() and reset(), but no stop()), which will cause compilation failure, yet the oracle's regex-based tests missed this hard error."
minimax_minimax-m2.7,state_machine,task_009_sm_dance_bot_strikes_back,test_ros2_node_base_interface,FAILED,C3,"The generated code failed to initialize RealtimePublisher with get_node_base_interface(), which is a required ROS 2 API pattern for realtime_tools, representing a semantic migration error."
minimax_minimax-m2.7,state_machine,task_009_sm_dance_bot_strikes_back,test_chrono_timing_usage,FAILED,B1,The code retains legacy ROS 1 timing API (ros::Time) instead of using rclcpp::Time with this->now() or node->now() for timestamps.
minimax_minimax-m2.7,state_machine,task_009_sm_dance_bot_strikes_back,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, yet the oracle reported SUCCESS."
minimax_minimax-m2.7,sensor_process,task_001_laser_obstacle_detection,test_member_variable_consistency,FAILED,E1,"The test rigidly requires the member name 'output_pub_', but the generated code likely uses a different but functionally valid member name for the publisher."
minimax_minimax-m2.7,sensor_process,task_001_laser_obstacle_detection,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should not pass any meaningful test, yet the oracle reported SUCCESS."
minimax_minimax-m2.7,sensor_process,task_002_camera_edge_detection,OVERALL_CODE_CHECK,SUCCESS,P1,"The code correctly migrates to ROS 2 using rclpy, uses positional arguments for cv_bridge calls, handles CvBridgeError, performs grayscale conversion, and assigns headers properly."
minimax_minimax-m2.7,sensor_process,task_003_rgbd_pointcloud_generation,test_intrinsic_scaling_math,FAILED,E1,"The code functionally scales the focal lengths correctly (k[0]*sx, k[4]*sy), but the oracle regex rigidly requires the '*= ratio' pattern with a variable literally named 'ratio', which is a style/format mismatch."
minimax_minimax-m2.7,sensor_process,task_003_rgbd_pointcloud_generation,test_header_and_frame_sync,FAILED,E1,"The code correctly sets both frame_id and stamp from depth_msg separately, which is functionally equivalent to assigning the entire header, but the oracle's rigid regex expects the exact pattern 'cloud_msg->header = depth_msg->header'."
minimax_minimax-m2.7,sensor_process,task_003_rgbd_pointcloud_generation,test_dispatch_logic_16uc1_32fc1,FAILED,C3,"The generated code does not dispatch on depth image encoding (TYPE_16UC1 vs TYPE_32FC1), omitting required type-aware handling for both 16-bit and 32-bit depth formats."
minimax_minimax-m2.7,sensor_process,task_003_rgbd_pointcloud_generation,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code uses separate header field assignments instead of `cloud_msg->header = depth_msg->header`, and does not reference TYPE_16UC1/TYPE_32FC1 dispatch logic, which the oracle tests should have caught as failures."
minimax_minimax-m2.7,sensor_process,task_004_imu_odometry_estimation,test_3d_rotation_coupling,FAILED,E1,"The code uses 'dt' as the variable name and computes 'cy * cp' correctly in the transformation matrix, but the oracle rigidly requires the literal string pattern 'cy * cp * delta_sec', making this a style/format mismatch rather than a functional error."
minimax_minimax-m2.7,sensor_process,task_004_imu_odometry_estimation,test_acceleration_3d_projection,FAILED,C3,"The generated code omits acceleration projection (0.5 * rotation * dt^2) into the global frame, representing a missing kinematic behavior rather than a ROS API issue."
minimax_minimax-m2.7,sensor_process,task_004_imu_odometry_estimation,test_state_member_coverage,FAILED,C3,"The generated code uses 'StateMemberPITCH - 1' instead of the required 'StateMemberVpitch' enum, and also omits acceleration state members (StateMemberAx), indicating an incomplete semantic implementation of the state vector projection."
minimax_minimax-m2.7,sensor_process,task_004_imu_odometry_estimation,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The code uses non-existent identifiers like `StateMemberPITCH` (incorrect casing; should be `StateMemberVpitch`) and omits `StateMemberAx` entirely, which will cause compilation failure and missing acceleration projection, yet the oracle reported SUCCESS."
