Model,Category,Task_ID,Test_Case,Original_Status,Error_Category,Reasoning
openai_gpt-5.5,state_machine,task_006_flexbe_2,test_incremental_update_logic,FAILED,C3,"The generated code failed to implement the None-check logic required for incremental joint value updates across multiple partial messages, representing a semantic/behavioral error in the migration."
openai_gpt-5.5,state_machine,task_006_flexbe_2,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parse failed, yet the oracle status is marked SUCCESS, which means the oracle missed a critical hard error."
openai_gpt-5.5,state_machine,task_007_smacc,test_memory_safety_and_types,FAILED,A1,"No code was generated or parsing failed, so the test trivially fails on all checks including memory safety."
openai_gpt-5.5,state_machine,task_007_smacc,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should have caused test failure, but the oracle reported SUCCESS."
openai_gpt-5.5,state_machine,task_008A_robot_statemachine_scaffold,OVERALL_CODE_CHECK,SUCCESS,E2,"No code was generated or parsing failed, yet the oracle reported success, indicating the test harness failed to catch the absence of valid migrated code."
openai_gpt-5.5,state_machine,task_009_sm_dance_bot_strikes_back,test_ros2_node_base_interface,FAILED,C3,"The generated code failed to initialize RealtimePublisher with get_node_base_interface(), which is a required ROS 2 architectural pattern for realtime publishers."
openai_gpt-5.5,state_machine,task_009_sm_dance_bot_strikes_back,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard failure that the oracle marked as SUCCESS."
openai_gpt-5.5,sensor_process,task_001_laser_obstacle_detection,test_member_variable_consistency,FAILED,C3,"The generated code does not use the expected member variable name 'output_pub_' for the publisher, indicating a semantic naming inconsistency with the header's expected member variables."
openai_gpt-5.5,sensor_process,task_001_laser_obstacle_detection,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parse failed, which is a critical hard error that should not have resulted in a SUCCESS oracle status."
openai_gpt-5.5,sensor_process,task_002_camera_edge_detection,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which should cause the test file to be missing or fail to import, indicating the oracle incorrectly reported success."
openai_gpt-5.5,sensor_process,task_003_rgbd_pointcloud_generation,test_intrinsic_scaling_math,FAILED,C3,"The generated code resizes images but fails to scale the camera intrinsics (focal lengths) accordingly, causing a semantic/behavioral error in the 3D projection math."
openai_gpt-5.5,sensor_process,task_003_rgbd_pointcloud_generation,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error that the oracle failed to catch as SUCCESS."
openai_gpt-5.5,sensor_process,task_004_imu_odometry_estimation,test_acceleration_3d_projection,FAILED,C3,"The generated code fails to project body-frame acceleration into the global frame using the 3D rotation matrix (missing the 0.5 * rotation * delta_sec^2 term), which is a semantic/behavioral error in the kinematic model."
openai_gpt-5.5,sensor_process,task_004_imu_odometry_estimation,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsed, so the oracle's SUCCESS status is incorrect as the migration is entirely missing."
openai_gpt-5.5,sensor_process,task_005_sonar_distance_estimation,test_numerical_stability_epsilon,FAILED,C3,"The generated code lacks an epsilon-based stability check (abs(dx) > epsilon) for division operations, causing a semantic/behavioral error that allows division-by-zero for axial rays."
openai_gpt-5.5,sensor_process,task_005_sonar_distance_estimation,test_sonar_max_range_limit,FAILED,C3,"The generated code lacks a finite maximum sonar range limit, returning numeric_limits::max() instead of capping the sonar distance to a realistic value."
openai_gpt-5.5,sensor_process,task_005_sonar_distance_estimation,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle reports SUCCESS, which means the test framework missed a critical hard error (empty/missing implementation)."
openai_gpt-5.5,sensor_process,task_006_image_pipeline,test_cv_bridge_exception_safety,FAILED,C3,"The generated code is missing the required try-catch block around cv_bridge::toCvShare/toCvCopy conversion, which is a semantic/behavioral omission for exception safety."
openai_gpt-5.5,sensor_process,task_006_image_pipeline,test_template_dispatch_completeness,FAILED,C3,"The generated code is missing the template dispatch for uint16_t depth encoding, indicating an incomplete semantic migration of the depth conversion logic."
openai_gpt-5.5,sensor_process,task_006_image_pipeline,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard error, yet the oracle reported SUCCESS."
openai_gpt-5.5,sensor_process,task_007_hector_slam,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which cannot possibly pass real compilation, but the oracle reported SUCCESS, indicating a missed hard error."
openai_gpt-5.5,sensor_process,task_008_darknet,test_flexible_mutex_locking,FAILED,B1,The generated code retains legacy ROS 1 boost::shared_ptr usage instead of replacing it with std::shared_ptr and proper std::mutex locking primitives.
openai_gpt-5.5,sensor_process,task_008_darknet,test_timestamp_synchronization,FAILED,C3,"The generated code fails to synchronize the output timestamp with the input image header stamp, violating the critical timestamp synchronization behavior required by the test."
openai_gpt-5.5,sensor_process,task_008_darknet,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, yet the oracle status is marked SUCCESS, indicating the test framework missed this critical failure."
openai_gpt-5.5,sensor_process,task_009_lio_sam,test_callback_group_initialization,FAILED,C3,"The generated code omitted the use of callback groups, which is required for concurrent execution in LIO-SAM, representing a semantic/behavioral oversight in the ROS 2 migration."
openai_gpt-5.5,sensor_process,task_009_lio_sam,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which is a critical hard failure that the oracle test apparently did not catch as it reports SUCCESS."
openai_gpt-5.5,sensor_process,task_010_radar_velocity_estimation,test_ros2_logging_migration,FAILED,E2,"The generated code failed to migrate logging to RCLCPP macros, leaving legacy logging calls, which constitutes a missed migration error."
openai_gpt-5.5,sensor_process,task_010_radar_velocity_estimation,test_ros2_clock_usage,FAILED,C3,"The generated code failed to use node-based clock API (this->now() or this->get_clock()->now()) for timestamp retrieval, indicating an incomplete semantic migration of time handling."
openai_gpt-5.5,sensor_process,task_010_radar_velocity_estimation,test_mutex_lock_guard,FAILED,C3,"The generated code uses manual mutex_.lock()/unlock() calls instead of the required std::lock_guard<std::mutex> RAII pattern, which is a semantic/behavioral deviation from the expected migration."
openai_gpt-5.5,sensor_process,task_010_radar_velocity_estimation,test_zero_timestamp_handling,FAILED,C3,"The generated code failed to implement the required '.sec == 0' timestamp checking syntax specified in the TODO, representing a semantic/behavioral omission in the migration logic."
openai_gpt-5.5,sensor_process,task_010_radar_velocity_estimation,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated, so the file cannot exist and tests should fail to even import/read it, indicating the oracle's SUCCESS status missed this critical failure."
openai_gpt-5.5,sensor_process,task_011_camera_lidar_fusion,test_tf2_geometry_msgs_include,FAILED,A2,The generated code is missing the required tf2_geometry_msgs/tf2_geometry_msgs.hpp header needed for tf2::fromMsg conversion in ROS 2.
openai_gpt-5.5,sensor_process,task_011_camera_lidar_fusion,test_namespace_full_compliance,FAILED,B1,The generated code did not update the ROS 1 message type 'autoware_msgs::DetectedObjectArray' to the ROS 2 namespaced form 'autoware_msgs::msg::DetectedObjectArray'.
openai_gpt-5.5,sensor_process,task_011_camera_lidar_fusion,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"No code was generated or parsing failed, which is a critical hard error that should have caused test failures but the oracle status reports SUCCESS."
qwen_qwen3.5-plus-02-15,perception_control,task_001_color_blob_tracking,test_02_node_spin_and_image_subscription_pipeline,FAILED,A1,"No code was generated or parsing failed, so the file lacks any ROS 2 node implementation, causing the test pattern match to fail."
qwen_qwen3.5-plus-02-15,perception_control,task_001_color_blob_tracking,test_07_stop_and_motion_semantics_without_literal_numbers,FAILED,C3,"The generated code lacks an assignment of a negated expression to the angular component, missing the bi-directional turning semantics required by the test."
qwen_qwen3.5-plus-02-15,perception_control,task_001_color_blob_tracking,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty or failed to parse, which is a critical hard error that would prevent compilation, yet the oracle marked the status as SUCCESS."
qwen_qwen3.5-plus-02-15,perception_control,task_002_camera_depth_reach_target,OVERALL_CODE_CHECK,SUCCESS,E2,"The generated code is empty ('NO CODE GENERATED OR PARSE FAILED'), which cannot possibly pass any oracle tests checking for specific patterns; this is a critical hard error missed by the oracle."
qwen_qwen3.5-plus-02-15,perception_control,task_003_multi_node_perception_control,test_ds4_enum_mapping_present_and_used,FAILED,E2,"No code was generated, so the migration produced nothing to test, which is a critical hard error."
qwen_qwen3.5-plus-02-15,perception_control,task_003_multi_node_perception_control,test_l1_toggle_semantics_fidelity,FAILED,A1,"The generated code is empty (parse failed/no code produced), causing all pattern-matching assertions including this test to fail."
qwen_qwen3.5-plus-02-15,perception_control,task_003_multi_node_perception_control,test_axis_scaling_and_publish_gating_fidelity,FAILED,A1,"No code was generated or parsing failed, so the file does not exist and cannot satisfy any pattern checks including the axis scaling expression."
qwen_qwen3.5-plus-02-15,perception_control,task_003_multi_node_perception_control,OVERALL_HIDDEN_ERROR_CHECK,FAILED,E2,"The generated code is empty or failed to parse, which is a critical hard error that the oracle test failed to catch."
qwen_qwen3.5-plus-02-15,perception_control,task_004_mobile_lidar_obstacle_avoidance,test_partitions_ranges_by_slicing,FAILED,A1,"No code was generated or parsing failed, so the file does not exist and the test cannot find any slicing pattern."
qwen_qwen3.5-plus-02-15,perception_control,task_004_mobile_lidar_obstacle_avoidance,test_decision_uses_signed_cost_table_and_abs_cost,FAILED,E2,"No code was generated, so the test failure reflects a hard absence of any output rather than a stylistic mismatch."
